 ,Area,Mean,Min,Max
750,2.111E-4,255,255,255
751,8.667E-4,255,255,255
752,5.111E-4,255,255,255
753,0.001,255,255,255
754,0.001,255,255,255
755,6.556E-4,255,255,255
756,3.333E-4,255,255,255
757,2.222E-5,255,255,255
758,5.778E-4,255,255,255
759,5.889E-4,255,255,255
760,9.000E-4,255,255,255
761,7.889E-4,255,255,255
762,3.889E-4,255,255,255
763,3.778E-4,255,255,255
764,0.002,255,255,255
765,7.444E-4,255,255,255
766,5.667E-4,255,255,255
767,6.333E-4,255,255,255
768,3.444E-4,255,255,255
769,8.111E-4,255,255,255
770,7.556E-4,255,255,255
771,3.889E-4,255,255,255
772,9.000E-4,255,255,255
773,2.889E-4,255,255,255
774,5.444E-4,255,255,255
775,1.111E-5,255,255,255
776,1.111E-5,255,255,255
777,1.000E-4,255,255,255
778,5.333E-4,255,255,255
779,5.333E-4,255,255,255
780,0.002,255,255,255
781,0.001,255,255,255
782,3.333E-4,255,255,255
783,0.002,255,255,255
784,0.001,255,255,255
785,4.333E-4,255,255,255
786,9.444E-4,255,255,255
787,3.333E-5,255,255,255
788,5.333E-4,255,255,255
789,0.001,255,255,255
790,1.222E-4,255,255,255
791,4.000E-4,255,255,255
792,5.000E-4,255,255,255
793,0.001,255,255,255
794,8.000E-4,255,255,255
795,0.001,255,255,255
796,5.000E-4,255,255,255
797,3.111E-4,255,255,255
798,3.333E-4,255,255,255
799,0.002,255,255,255
800,7.556E-4,255,255,255
801,3.444E-4,255,255,255
802,8.111E-4,255,255,255
803,9.000E-4,255,255,255
804,0.003,255,255,255
805,4.000E-4,255,255,255
806,5.333E-4,255,255,255
807,6.333E-4,255,255,255
808,9.444E-4,255,255,255
809,7.333E-4,255,255,255
810,0.001,255,255,255
811,4.222E-4,255,255,255
812,4.667E-4,255,255,255
813,0.001,255,255,255
814,0.001,255,255,255
815,2.222E-5,255,255,255
816,7.333E-4,255,255,255
817,3.222E-4,255,255,255
818,5.222E-4,255,255,255
819,7.111E-4,255,255,255
820,0.001,255,255,255
821,0.002,255,255,255
822,3.889E-4,255,255,255
823,8.222E-4,255,255,255
824,2.889E-4,255,255,255
825,4.222E-4,255,255,255
826,3.222E-4,255,255,255
827,3.889E-4,255,255,255
828,0.002,255,255,255
829,6.222E-4,255,255,255
830,5.000E-4,255,255,255
