 ,Area,Mean,Min,Max
384,4.444E-5,255,255,255
385,1.444E-4,255,255,255
386,0.002,255,255,255
387,1.111E-5,255,255,255
388,0.002,255,255,255
389,8.889E-5,255,255,255
390,3.000E-4,255,255,255
391,1.444E-4,255,255,255
392,1.111E-5,255,255,255
393,1.667E-4,255,255,255
394,3.000E-4,255,255,255
395,4.444E-5,255,255,255
396,5.778E-4,255,255,255
397,1.444E-4,255,255,255
398,2.000E-4,255,255,255
399,7.778E-5,255,255,255
400,0.002,255,255,255
401,6.667E-5,255,255,255
402,2.111E-4,255,255,255
403,3.000E-4,255,255,255
404,1.111E-5,255,255,255
405,3.333E-4,255,255,255
406,3.111E-4,255,255,255
407,4.444E-5,255,255,255
408,0.003,255,255,255
409,1.556E-4,255,255,255
410,2.667E-4,255,255,255
411,3.333E-5,255,255,255
412,8.889E-5,255,255,255
413,2.889E-4,255,255,255
414,1.111E-4,255,255,255
415,3.333E-5,255,255,255
416,7.778E-5,255,255,255
417,2.667E-4,255,255,255
418,1.111E-5,255,255,255
419,3.222E-4,255,255,255
420,0.002,255,255,255
421,0.002,255,255,255
422,2.222E-5,255,255,255
423,7.778E-5,255,255,255
424,0.002,255,255,255
425,4.222E-4,255,255,255
426,1.556E-4,255,255,255
427,3.889E-4,255,255,255
428,4.111E-4,255,255,255
429,3.889E-4,255,255,255
430,3.778E-4,255,255,255
431,1.444E-4,255,255,255
432,1.111E-5,255,255,255
433,6.778E-4,255,255,255
434,2.111E-4,255,255,255
435,1.111E-5,255,255,255
436,5.556E-5,255,255,255
437,2.556E-4,255,255,255
438,1.778E-4,255,255,255
439,0.002,255,255,255
440,8.889E-5,255,255,255
441,0.003,255,255,255
442,1.111E-5,255,255,255
443,2.667E-4,255,255,255
444,1.111E-5,255,255,255
445,1.444E-4,255,255,255
446,1.000E-4,255,255,255
447,0.002,255,255,255
448,1.111E-5,255,255,255
449,4.444E-5,255,255,255
450,2.333E-4,255,255,255
451,2.111E-4,255,255,255
452,0.002,255,255,255
453,0.002,255,255,255
454,8.889E-5,255,255,255
455,2.000E-4,255,255,255
456,2.556E-4,255,255,255
457,1.111E-5,255,255,255
458,1.556E-4,255,255,255
459,1.111E-5,255,255,255
460,1.889E-4,255,255,255
461,0.002,255,255,255
462,0.001,255,255,255
463,1.111E-5,255,255,255
464,2.222E-4,255,255,255
465,2.667E-4,255,255,255
466,1.778E-4,255,255,255
467,1.111E-4,255,255,255
468,3.333E-5,255,255,255
469,7.778E-5,255,255,255
470,0.003,255,255,255
471,0.002,255,255,255
472,2.111E-4,255,255,255
473,1.556E-4,255,255,255
474,0.002,255,255,255
475,2.222E-5,255,255,255
476,0.001,255,255,255
477,3.333E-4,255,255,255
478,3.000E-4,255,255,255
479,2.000E-4,255,255,255
480,1.333E-4,255,255,255
481,1.444E-4,255,255,255
482,2.222E-4,255,255,255
483,2.333E-4,255,255,255
484,0.001,255,255,255
485,0.002,255,255,255
486,1.111E-5,255,255,255
487,1.222E-4,255,255,255
488,1.667E-4,255,255,255
489,1.111E-5,255,255,255
490,1.333E-4,255,255,255
491,0.002,255,255,255
492,1.778E-4,255,255,255
493,4.444E-5,255,255,255
494,0.001,255,255,255
495,1.222E-4,255,255,255
496,1.667E-4,255,255,255
497,0.002,255,255,255
498,3.000E-4,255,255,255
499,2.889E-4,255,255,255
500,2.111E-4,255,255,255
501,1.111E-4,255,255,255
502,0.002,255,255,255
503,2.333E-4,255,255,255
504,1.333E-4,255,255,255
505,0.002,255,255,255
506,1.222E-4,255,255,255
507,2.222E-5,255,255,255
508,1.778E-4,255,255,255
509,1.778E-4,255,255,255
510,1.556E-4,255,255,255
511,2.444E-4,255,255,255
512,4.111E-4,255,255,255
513,0.002,255,255,255
514,3.222E-4,255,255,255
515,0.002,255,255,255
516,2.000E-4,255,255,255
517,0.002,255,255,255
518,1.111E-5,255,255,255
519,0.001,255,255,255
520,0.002,255,255,255
521,3.333E-4,255,255,255
522,1.111E-4,255,255,255
523,0.001,255,255,255
524,3.556E-4,255,255,255
525,2.222E-4,255,255,255
526,3.556E-4,255,255,255
527,1.222E-4,255,255,255
528,0.001,255,255,255
529,1.444E-4,255,255,255
530,3.222E-4,255,255,255
531,2.222E-5,255,255,255
532,2.222E-4,255,255,255
533,2.111E-4,255,255,255
534,0.002,255,255,255
535,2.111E-4,255,255,255
536,6.667E-5,255,255,255
537,1.667E-4,255,255,255
538,8.889E-5,255,255,255
539,2.333E-4,255,255,255
540,2.111E-4,255,255,255
541,1.222E-4,255,255,255
542,1.556E-4,255,255,255
543,0.002,255,255,255
544,3.333E-5,255,255,255
545,1.556E-4,255,255,255
546,0.002,255,255,255
547,0.002,255,255,255
548,1.778E-4,255,255,255
549,0.002,255,255,255
550,3.333E-4,255,255,255
551,1.111E-4,255,255,255
552,2.889E-4,255,255,255
553,1.667E-4,255,255,255
554,2.667E-4,255,255,255
555,0.002,255,255,255
556,8.889E-5,255,255,255
557,2.444E-4,255,255,255
558,1.778E-4,255,255,255
559,1.111E-5,255,255,255
560,1.778E-4,255,255,255
561,7.778E-5,255,255,255
562,6.444E-4,255,255,255
563,1.111E-5,255,255,255
564,0.002,255,255,255
565,0.002,255,255,255
566,2.222E-4,255,255,255
567,0.002,255,255,255
568,2.778E-4,255,255,255
569,0.002,255,255,255
570,1.778E-4,255,255,255
571,1.111E-4,255,255,255
572,4.444E-5,255,255,255
573,8.889E-5,255,255,255
574,1.222E-4,255,255,255
575,1.444E-4,255,255,255
576,3.333E-5,255,255,255
577,2.000E-4,255,255,255
578,1.000E-4,255,255,255
579,1.000E-4,255,255,255
580,1.556E-4,255,255,255
581,8.889E-5,255,255,255
582,8.889E-5,255,255,255
583,1.667E-4,255,255,255
584,3.778E-4,255,255,255
585,0.002,255,255,255
586,1.444E-4,255,255,255
587,1.111E-5,255,255,255
588,0.002,255,255,255
589,0.004,255,255,255
590,4.778E-4,255,255,255
591,2.222E-4,255,255,255
592,0.002,255,255,255
593,2.667E-4,255,255,255
594,2.889E-4,255,255,255
595,1.333E-4,255,255,255
596,3.333E-5,255,255,255
597,2.444E-4,255,255,255
598,1.778E-4,255,255,255
599,8.889E-5,255,255,255
600,5.556E-5,255,255,255
601,1.333E-4,255,255,255
602,0.002,255,255,255
603,0.003,255,255,255
604,0.002,255,255,255
605,2.222E-4,255,255,255
606,8.889E-5,255,255,255
607,2.667E-4,255,255,255
608,1.333E-4,255,255,255
609,0.002,255,255,255
610,1.111E-5,255,255,255
611,0.002,255,255,255
612,2.000E-4,255,255,255
613,1.000E-4,255,255,255
614,1.444E-4,255,255,255
615,3.111E-4,255,255,255
616,8.889E-5,255,255,255
617,1.667E-4,255,255,255
618,1.556E-4,255,255,255
619,0.001,255,255,255
620,0.002,255,255,255
621,1.889E-4,255,255,255
622,2.556E-4,255,255,255
623,1.778E-4,255,255,255
624,3.111E-4,255,255,255
625,1.000E-4,255,255,255
626,7.778E-5,255,255,255
627,2.333E-4,255,255,255
628,0.002,255,255,255
629,0.002,255,255,255
630,1.778E-4,255,255,255
631,2.778E-4,255,255,255
632,3.333E-4,255,255,255
633,2.333E-4,255,255,255
634,0.002,255,255,255
635,0.002,255,255,255
636,0.002,255,255,255
637,3.333E-4,255,255,255
638,2.222E-4,255,255,255
639,2.222E-4,255,255,255
640,4.444E-5,255,255,255
641,0.002,255,255,255
642,1.444E-4,255,255,255
643,1.889E-4,255,255,255
644,4.444E-5,255,255,255
645,2.333E-4,255,255,255
646,1.556E-4,255,255,255
647,1.222E-4,255,255,255
648,1.889E-4,255,255,255
649,2.222E-4,255,255,255
650,0.001,255,255,255
651,3.000E-4,255,255,255
652,1.222E-4,255,255,255
653,1.111E-5,255,255,255
654,0.001,255,255,255
655,0.003,255,255,255
656,2.111E-4,255,255,255
657,4.444E-5,255,255,255
658,1.889E-4,255,255,255
659,2.222E-5,255,255,255
660,4.444E-5,255,255,255
661,1.333E-4,255,255,255
662,7.778E-5,255,255,255
663,1.111E-4,255,255,255
664,2.111E-4,255,255,255
665,0.003,255,255,255
666,1.667E-4,255,255,255
667,0.002,255,255,255
668,7.778E-5,255,255,255
669,2.222E-5,255,255,255
670,8.889E-5,255,255,255
671,1.111E-5,255,255,255
672,0.002,255,255,255
673,2.444E-4,255,255,255
674,4.667E-4,255,255,255
675,1.000E-4,255,255,255
676,0.002,255,255,255
677,2.444E-4,255,255,255
678,1.667E-4,255,255,255
679,0.003,255,255,255
680,1.444E-4,255,255,255
681,3.778E-4,255,255,255
682,5.556E-5,255,255,255
683,3.333E-5,255,255,255
684,1.556E-4,255,255,255
685,6.667E-5,255,255,255
686,1.889E-4,255,255,255
687,1.889E-4,255,255,255
688,3.333E-5,255,255,255
689,0.002,255,255,255
690,4.222E-4,255,255,255
691,1.000E-4,255,255,255
692,1.444E-4,255,255,255
693,0.002,255,255,255
694,1.333E-4,255,255,255
695,1.889E-4,255,255,255
696,1.222E-4,255,255,255
697,3.333E-5,255,255,255
698,3.000E-4,255,255,255
699,1.111E-5,255,255,255
